Site Name ,ODYTEST4594
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,4594


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

8553,20/08/2023 , 03:15:00,0,0
8554,20/08/2023 , 03:30:00,0,0
8555,20/08/2023 , 03:45:00,0,0
8556,20/08/2023 , 04:00:00,0,0
8557,20/08/2023 , 04:15:00,0,0
8558,20/08/2023 , 04:30:00,0,0
8559,20/08/2023 , 04:45:00,0,0
8560,20/08/2023 , 05:00:00,0,0
8561,20/08/2023 , 05:15:00,0,0
8562,20/08/2023 , 05:30:00,0,0
8563,20/08/2023 , 05:45:00,0,0
8564,20/08/2023 , 06:00:00,0,0
8565,20/08/2023 , 06:15:00,0,0
8566,20/08/2023 , 06:30:00,0,0
8567,20/08/2023 , 06:45:00,4,4
8568,20/08/2023 , 07:00:00,6,6
8569,20/08/2023 , 07:15:00,11,11
8570,20/08/2023 , 07:30:00,16,16
8571,20/08/2023 , 07:45:00,17,17
8572,20/08/2023 , 08:00:00,17,17
8573,20/08/2023 , 08:15:00,19,19
8574,20/08/2023 , 08:30:00,18,18
8575,20/08/2023 , 08:45:00,15,15
8576,20/08/2023 , 09:00:00,16,16
8577,20/08/2023 , 09:15:00,21,21
8578,20/08/2023 , 09:30:00,18,18
8579,20/08/2023 , 09:45:00,21,21
8580,20/08/2023 , 10:00:00,26,26
8581,20/08/2023 , 10:15:00,35,35
8582,20/08/2023 , 10:30:00,46,46
8583,20/08/2023 , 10:45:00,71,71
8584,20/08/2023 , 11:00:00,52,52
8585,20/08/2023 , 11:15:00,30,30
8586,20/08/2023 , 11:30:00,34,34
8587,20/08/2023 , 11:45:00,30,30
8588,20/08/2023 , 12:00:00,27,27
8589,20/08/2023 , 12:15:00,29,29
8590,20/08/2023 , 12:30:00,32,32
8591,20/08/2023 , 12:45:00,34,34
8592,20/08/2023 , 13:00:00,51,51
8593,20/08/2023 , 13:15:00,51,51
8594,20/08/2023 , 13:30:00,59,59
8595,20/08/2023 , 13:45:00,85,85
8596,20/08/2023 , 14:00:00,109,109
8597,20/08/2023 , 14:15:00,126,126
8598,20/08/2023 , 14:30:00,118,118
8599,20/08/2023 , 14:45:00,76,76
8600,20/08/2023 , 15:00:00,27,27
8601,20/08/2023 , 15:15:00,24,24
8602,20/08/2023 , 15:30:00,30,30
8603,20/08/2023 , 15:45:00,41,41
8604,20/08/2023 , 16:00:00,64,64
8605,20/08/2023 , 16:15:00,67,67
8606,20/08/2023 , 16:30:00,59,59
8607,20/08/2023 , 16:45:00,61,61
8608,20/08/2023 , 17:00:00,61,61
8609,20/08/2023 , 17:15:00,51,51
8610,20/08/2023 , 17:30:00,41,41
8611,20/08/2023 , 17:45:00,25,25
8612,20/08/2023 , 18:00:00,20,20
8613,20/08/2023 , 18:15:00,18,18
8614,20/08/2023 , 18:30:00,11,11
8615,20/08/2023 , 18:45:00,30,30
8616,20/08/2023 , 19:00:00,27,27
8617,20/08/2023 , 19:15:00,22,22
8618,20/08/2023 , 19:30:00,18,18
8619,20/08/2023 , 19:45:00,9,9
8620,20/08/2023 , 20:00:00,4,4
8621,20/08/2023 , 20:15:00,1,1
8622,20/08/2023 , 20:30:00,0,0
8623,20/08/2023 , 20:45:00,0,0
8624,20/08/2023 , 21:00:00,0,0
8625,20/08/2023 , 21:15:00,0,0
8626,20/08/2023 , 21:30:00,0,0
8627,20/08/2023 , 21:45:00,0,0
8628,20/08/2023 , 22:00:00,0,0
8629,20/08/2023 , 22:15:00,0,0
8630,20/08/2023 , 22:30:00,0,0
8631,20/08/2023 , 22:45:00,0,0
8632,20/08/2023 , 23:00:00,0,0
8633,20/08/2023 , 23:15:00,0,0
8634,20/08/2023 , 23:30:00,0,0
8635,20/08/2023 , 23:45:00,0,0
8636,20/08/2023 , 24:00:00,0,0
8637,21/08/2023 , 00:15:00,0,0
8638,21/08/2023 , 00:30:00,0,0
8639,21/08/2023 , 00:45:00,0,0
8640,21/08/2023 , 01:00:00,0,0
8641,21/08/2023 , 01:15:00,0,0
8642,21/08/2023 , 01:30:00,0,0
8643,21/08/2023 , 01:45:00,0,0
8644,21/08/2023 , 02:00:00,0,0
8645,21/08/2023 , 02:15:00,0,0
8646,21/08/2023 , 02:30:00,0,0
8647,21/08/2023 , 02:45:00,0,0
8648,21/08/2023 , 03:00:00,0,0
8649,21/08/2023 , 03:15:00,0,0
8650,21/08/2023 , 03:30:00,0,0
8651,21/08/2023 , 03:45:00,0,0
8652,21/08/2023 , 04:00:00,0,0
8653,21/08/2023 , 04:15:00,0,0
8654,21/08/2023 , 04:30:00,0,0
8655,21/08/2023 , 04:45:00,0,0
8656,21/08/2023 , 05:00:00,0,0
8657,21/08/2023 , 05:15:00,0,0
8658,21/08/2023 , 05:30:00,0,0
8659,21/08/2023 , 05:45:00,0,0
8660,21/08/2023 , 06:00:00,0,0
8661,21/08/2023 , 06:15:00,1,1
8662,21/08/2023 , 06:30:00,5,5
8663,21/08/2023 , 06:45:00,10,10
8664,21/08/2023 , 07:00:00,20,20
8665,21/08/2023 , 07:15:00,36,36
8666,21/08/2023 , 07:30:00,43,43
8667,21/08/2023 , 07:45:00,60,60
8668,21/08/2023 , 08:00:00,68,68
8669,21/08/2023 , 08:15:00,80,80
8670,21/08/2023 , 08:30:00,88,88
8671,21/08/2023 , 08:45:00,105,105
8672,21/08/2023 , 09:00:00,105,105
8673,21/08/2023 , 09:15:00,100,100
8674,21/08/2023 , 09:30:00,132,132
8675,21/08/2023 , 09:45:00,170,170
8676,21/08/2023 , 10:00:00,172,172
8677,21/08/2023 , 10:15:00,203,203
8678,21/08/2023 , 10:30:00,192,192
8679,21/08/2023 , 10:45:00,202,202
8680,21/08/2023 , 11:00:00,212,212
8681,21/08/2023 , 11:15:00,244,244
8682,21/08/2023 , 11:30:00,267,267
8683,21/08/2023 , 11:45:00,283,283
8684,21/08/2023 , 12:00:00,231,231
8685,21/08/2023 , 12:15:00,287,287
8686,21/08/2023 , 12:30:00,281,281
8687,21/08/2023 , 12:45:00,289,289
8688,21/08/2023 , 13:00:00,253,253
8689,21/08/2023 , 13:15:00,269,269
8690,21/08/2023 , 13:30:00,283,283
8691,21/08/2023 , 13:45:00,269,269
8692,21/08/2023 , 14:00:00,332,332
8693,21/08/2023 , 14:15:00,315,315
8694,21/08/2023 , 14:30:00,311,311
8695,21/08/2023 , 14:45:00,317,317
8696,21/08/2023 , 15:00:00,344,344
8697,21/08/2023 , 15:15:00,379,379
8698,21/08/2023 , 15:30:00,365,365
8699,21/08/2023 , 15:45:00,344,344
8700,21/08/2023 , 16:00:00,270,270
8701,21/08/2023 , 16:15:00,181,181
8702,21/08/2023 , 16:30:00,211,211
8703,21/08/2023 , 16:45:00,165,165
8704,21/08/2023 , 17:00:00,139,139
8705,21/08/2023 , 17:15:00,122,122
8706,21/08/2023 , 17:30:00,121,121
8707,21/08/2023 , 17:45:00,81,81
8708,21/08/2023 , 18:00:00,67,67
8709,21/08/2023 , 18:15:00,62,62
8710,21/08/2023 , 18:30:00,31,31
8711,21/08/2023 , 18:45:00,32,32
8712,21/08/2023 , 19:00:00,31,31
8713,21/08/2023 , 19:15:00,25,25
8714,21/08/2023 , 19:30:00,21,21
8715,21/08/2023 , 19:45:00,14,14
8716,21/08/2023 , 20:00:00,6,6
8717,21/08/2023 , 20:15:00,2,2
8718,21/08/2023 , 20:30:00,1,1
8719,21/08/2023 , 20:45:00,0,0
8720,21/08/2023 , 21:00:00,0,0
8721,21/08/2023 , 21:15:00,0,0
8722,21/08/2023 , 21:30:00,0,0
8723,21/08/2023 , 21:45:00,0,0
8724,21/08/2023 , 22:00:00,0,0
8725,21/08/2023 , 22:15:00,0,0
8726,21/08/2023 , 22:30:00,0,0
8727,21/08/2023 , 22:45:00,0,0
8728,21/08/2023 , 23:00:00,0,0
8729,21/08/2023 , 23:15:00,0,0
8730,21/08/2023 , 23:30:00,0,0
8731,21/08/2023 , 23:45:00,0,0
8732,21/08/2023 , 24:00:00,0,0
8733,22/08/2023 , 00:15:00,0,0
8734,22/08/2023 , 00:30:00,0,0
8735,22/08/2023 , 00:45:00,0,0
8736,22/08/2023 , 01:00:00,0,0
8737,22/08/2023 , 01:15:00,0,0
8738,22/08/2023 , 01:30:00,0,0
8739,22/08/2023 , 01:45:00,0,0
8740,22/08/2023 , 02:00:00,0,0
8741,22/08/2023 , 02:15:00,0,0
8742,22/08/2023 , 02:30:00,0,0
8743,22/08/2023 , 02:45:00,0,0
8744,22/08/2023 , 03:00:00,0,0
8745,22/08/2023 , 03:15:00,0,0
8746,22/08/2023 , 03:30:00,0,0
8747,22/08/2023 , 03:45:00,0,0
8748,22/08/2023 , 04:00:00,0,0
8749,22/08/2023 , 04:15:00,0,0
8750,22/08/2023 , 04:30:00,0,0
8751,22/08/2023 , 04:45:00,0,0
8752,22/08/2023 , 05:00:00,0,0
8753,22/08/2023 , 05:15:00,0,0
8754,22/08/2023 , 05:30:00,0,0
8755,22/08/2023 , 05:45:00,0,0
8756,22/08/2023 , 06:00:00,0,0
8757,22/08/2023 , 06:15:00,1,1
8758,22/08/2023 , 06:30:00,5,5
8759,22/08/2023 , 06:45:00,11,11
8760,22/08/2023 , 07:00:00,17,17
8761,22/08/2023 , 07:15:00,35,35
8762,22/08/2023 , 07:30:00,81,81
8763,22/08/2023 , 07:45:00,107,107
8764,22/08/2023 , 08:00:00,150,150
8765,22/08/2023 , 08:15:00,165,165
8766,22/08/2023 , 08:30:00,214,214
8767,22/08/2023 , 08:45:00,259,259
8768,22/08/2023 , 09:00:00,280,280
8769,22/08/2023 , 09:15:00,302,302
8770,22/08/2023 , 09:30:00,290,290
8771,22/08/2023 , 09:45:00,253,253
8772,22/08/2023 , 10:00:00,521,521
8773,22/08/2023 , 10:15:00,394,394
8774,22/08/2023 , 10:30:00,350,350
8775,22/08/2023 , 10:45:00,355,355
8776,22/08/2023 , 11:00:00,277,277
8777,22/08/2023 , 11:15:00,385,385
8778,22/08/2023 , 11:30:00,455,455
8779,22/08/2023 , 11:45:00,548,548
8780,22/08/2023 , 12:00:00,572,572
8781,22/08/2023 , 12:15:00,516,516
8782,22/08/2023 , 12:30:00,364,364
8783,22/08/2023 , 12:45:00,405,405
8784,22/08/2023 , 13:00:00,353,353
8785,22/08/2023 , 13:15:00,370,370
8786,22/08/2023 , 13:30:00,378,378
8787,22/08/2023 , 13:45:00,323,323
8788,22/08/2023 , 14:00:00,421,421
8789,22/08/2023 , 14:15:00,370,370
8790,22/08/2023 , 14:30:00,324,324
8791,22/08/2023 , 14:45:00,320,320
8792,22/08/2023 , 15:00:00,279,279
8793,22/08/2023 , 15:15:00,234,234
8794,22/08/2023 , 15:30:00,322,322
8795,22/08/2023 , 15:45:00,322,322
8796,22/08/2023 , 16:00:00,413,413
8797,22/08/2023 , 16:15:00,349,349
8798,22/08/2023 , 16:30:00,213,213
8799,22/08/2023 , 16:45:00,169,169
8800,22/08/2023 , 17:00:00,139,139
8801,22/08/2023 , 17:15:00,122,122
8802,22/08/2023 , 17:30:00,76,76
8803,22/08/2023 , 17:45:00,72,72
8804,22/08/2023 , 18:00:00,59,59
8805,22/08/2023 , 18:15:00,54,54
8806,22/08/2023 , 18:30:00,57,57
8807,22/08/2023 , 18:45:00,46,46
8808,22/08/2023 , 19:00:00,39,39
8809,22/08/2023 , 19:15:00,28,28
8810,22/08/2023 , 19:30:00,22,22
8811,22/08/2023 , 19:45:00,14,14
8812,22/08/2023 , 20:00:00,8,8
8813,22/08/2023 , 20:15:00,3,3
8814,22/08/2023 , 20:30:00,0,0
8815,22/08/2023 , 20:45:00,0,0
8816,22/08/2023 , 21:00:00,0,0
8817,22/08/2023 , 21:15:00,0,0
8818,22/08/2023 , 21:30:00,0,0
8819,22/08/2023 , 21:45:00,0,0
8820,22/08/2023 , 22:00:00,0,0
8821,22/08/2023 , 22:15:00,0,0
8822,22/08/2023 , 22:30:00,0,0
8823,22/08/2023 , 22:45:00,0,0
8824,22/08/2023 , 23:00:00,0,0
8825,22/08/2023 , 23:15:00,0,0
8826,22/08/2023 , 23:30:00,0,0
8827,22/08/2023 , 23:45:00,0,0
8828,22/08/2023 , 24:00:00,0,0
8829,23/08/2023 , 00:15:00,0,0
8830,23/08/2023 , 00:30:00,0,0
8831,23/08/2023 , 00:45:00,0,0
8832,23/08/2023 , 01:00:00,0,0
8833,23/08/2023 , 01:15:00,0,0
8834,23/08/2023 , 01:30:00,0,0
8835,23/08/2023 , 01:45:00,0,0
8836,23/08/2023 , 02:00:00,0,0
8837,23/08/2023 , 02:15:00,0,0
8838,23/08/2023 , 02:30:00,0,0
8839,23/08/2023 , 02:45:00,0,0
8840,23/08/2023 , 03:00:00,0,0
8841,23/08/2023 , 03:15:00,0,0
8842,23/08/2023 , 03:30:00,0,0
8843,23/08/2023 , 03:45:00,0,0
8844,23/08/2023 , 04:00:00,0,0
8845,23/08/2023 , 04:15:00,0,0
8846,23/08/2023 , 04:30:00,0,0
8847,23/08/2023 , 04:45:00,0,0
8848,23/08/2023 , 05:00:00,0,0
8849,23/08/2023 , 05:15:00,0,0
8850,23/08/2023 , 05:30:00,0,0
8851,23/08/2023 , 05:45:00,0,0
8852,23/08/2023 , 06:00:00,0,0
8853,23/08/2023 , 06:15:00,1,1
8854,23/08/2023 , 06:30:00,6,6
8855,23/08/2023 , 06:45:00,13,13
8856,23/08/2023 , 07:00:00,18,18
8857,23/08/2023 , 07:15:00,37,37
8858,23/08/2023 , 07:30:00,76,76
8859,23/08/2023 , 07:45:00,104,104
8860,23/08/2023 , 08:00:00,154,154
8861,23/08/2023 , 08:15:00,223,223
8862,23/08/2023 , 08:30:00,240,240
8863,23/08/2023 , 08:45:00,245,245
8864,23/08/2023 , 09:00:00,227,227
8865,23/08/2023 , 09:15:00,212,212
8866,23/08/2023 , 09:30:00,219,219
8867,23/08/2023 , 09:45:00,295,295
8868,23/08/2023 , 10:00:00,280,280
8869,23/08/2023 , 10:15:00,283,283
8870,23/08/2023 , 10:30:00,294,294
8871,23/08/2023 , 10:45:00,285,285
8872,23/08/2023 , 11:00:00,90,90
8873,23/08/2023 , 11:15:00,69,69
8874,23/08/2023 , 11:30:00,125,125
8875,23/08/2023 , 11:45:00,137,137
8876,23/08/2023 , 12:00:00,237,237
8877,23/08/2023 , 12:15:00,404,404
8878,23/08/2023 , 12:30:00,495,495
8879,23/08/2023 , 12:45:00,429,429
8880,23/08/2023 , 13:00:00,334,334
8881,23/08/2023 , 13:15:00,224,224
8882,23/08/2023 , 13:30:00,278,278
8883,23/08/2023 , 13:45:00,282,282
8884,23/08/2023 , 14:00:00,329,329
8885,23/08/2023 , 14:15:00,359,359
8886,23/08/2023 , 14:30:00,288,288
8887,23/08/2023 , 14:45:00,330,330
8888,23/08/2023 , 15:00:00,268,268
8889,23/08/2023 , 15:15:00,182,182
8890,23/08/2023 , 15:30:00,184,184
8891,23/08/2023 , 15:45:00,195,195
8892,23/08/2023 , 16:00:00,170,170
8893,23/08/2023 , 16:15:00,182,182
8894,23/08/2023 , 16:30:00,194,194
8895,23/08/2023 , 16:45:00,165,165
8896,23/08/2023 , 17:00:00,102,102
8897,23/08/2023 , 17:15:00,70,70
8898,23/08/2023 , 17:30:00,55,55
8899,23/08/2023 , 17:45:00,54,54
8900,23/08/2023 , 18:00:00,50,50
8901,23/08/2023 , 18:15:00,44,44
8902,23/08/2023 , 18:30:00,31,31
8903,23/08/2023 , 18:45:00,34,34
8904,23/08/2023 , 19:00:00,32,32
8905,23/08/2023 , 19:15:00,31,31
8906,23/08/2023 , 19:30:00,17,17
8907,23/08/2023 , 19:45:00,11,11
8908,23/08/2023 , 20:00:00,6,6
8909,23/08/2023 , 20:15:00,1,1
8910,23/08/2023 , 20:30:00,0,0
8911,23/08/2023 , 20:45:00,0,0
8912,23/08/2023 , 21:00:00,0,0
8913,23/08/2023 , 21:15:00,0,0
8914,23/08/2023 , 21:30:00,0,0
8915,23/08/2023 , 21:45:00,0,0
8916,23/08/2023 , 22:00:00,0,0
8917,23/08/2023 , 22:15:00,0,0
8918,23/08/2023 , 22:30:00,0,0
8919,23/08/2023 , 22:45:00,0,0
8920,23/08/2023 , 23:00:00,0,0
8921,23/08/2023 , 23:15:00,0,0
8922,23/08/2023 , 23:30:00,0,0
8923,23/08/2023 , 23:45:00,0,0
8924,23/08/2023 , 24:00:00,0,0
8925,24/08/2023 , 00:15:00,0,0
8926,24/08/2023 , 00:30:00,0,0
8927,24/08/2023 , 00:45:00,0,0
8928,24/08/2023 , 01:00:00,0,0
8929,24/08/2023 , 01:15:00,0,0
8930,24/08/2023 , 01:30:00,0,0
8931,24/08/2023 , 01:45:00,0,0
8932,24/08/2023 , 02:00:00,0,0
8933,24/08/2023 , 02:15:00,0,0
8934,24/08/2023 , 02:30:00,0,0
8935,24/08/2023 , 02:45:00,0,0
8936,24/08/2023 , 03:00:00,0,0
8937,24/08/2023 , 03:15:00,0,0
8938,24/08/2023 , 03:30:00,0,0
8939,24/08/2023 , 03:45:00,0,0
8940,24/08/2023 , 04:00:00,0,0
8941,24/08/2023 , 04:15:00,0,0
8942,24/08/2023 , 04:30:00,0,0
8943,24/08/2023 , 04:45:00,0,0
8944,24/08/2023 , 05:00:00,0,0
8945,24/08/2023 , 05:15:00,0,0
8946,24/08/2023 , 05:30:00,0,0
8947,24/08/2023 , 05:45:00,0,0
8948,24/08/2023 , 06:00:00,0,0
8949,24/08/2023 , 06:15:00,1,1
8950,24/08/2023 , 06:30:00,5,5
8951,24/08/2023 , 06:45:00,12,12
8952,24/08/2023 , 07:00:00,26,26
8953,24/08/2023 , 07:15:00,43,43
8954,24/08/2023 , 07:30:00,66,66
8955,24/08/2023 , 07:45:00,83,83
8956,24/08/2023 , 08:00:00,95,95
8957,24/08/2023 , 08:15:00,107,107
8958,24/08/2023 , 08:30:00,104,104
8959,24/08/2023 , 08:45:00,138,138
8960,24/08/2023 , 09:00:00,173,173
8961,24/08/2023 , 09:15:00,200,200
8962,24/08/2023 , 09:30:00,245,245
8963,24/08/2023 , 09:45:00,223,223
8964,24/08/2023 , 10:00:00,275,275
8965,24/08/2023 , 10:15:00,291,291
8966,24/08/2023 , 10:30:00,231,231
8967,24/08/2023 , 10:45:00,218,218
8968,24/08/2023 , 11:00:00,235,235
8969,24/08/2023 , 11:15:00,251,251
8970,24/08/2023 , 11:30:00,275,275
8971,24/08/2023 , 11:45:00,317,317
8972,24/08/2023 , 12:00:00,321,321
8973,24/08/2023 , 12:15:00,258,258
8974,24/08/2023 , 12:30:00,222,222
8975,24/08/2023 , 12:45:00,298,298
8976,24/08/2023 , 13:00:00,245,245
8977,24/08/2023 , 13:15:00,223,223
8978,24/08/2023 , 13:30:00,206,206
8979,24/08/2023 , 13:45:00,191,191
8980,24/08/2023 , 14:00:00,193,193
8981,24/08/2023 , 14:15:00,186,186
8982,24/08/2023 , 14:30:00,232,232
8983,24/08/2023 , 14:45:00,230,230
8984,24/08/2023 , 15:00:00,201,201
8985,24/08/2023 , 15:15:00,217,217
8986,24/08/2023 , 15:30:00,207,207
8987,24/08/2023 , 15:45:00,177,177
8988,24/08/2023 , 16:00:00,196,196
8989,24/08/2023 , 16:15:00,163,163
8990,24/08/2023 , 16:30:00,177,177
8991,24/08/2023 , 16:45:00,157,157
8992,24/08/2023 , 17:00:00,142,142
8993,24/08/2023 , 17:15:00,158,158
8994,24/08/2023 , 17:30:00,121,121
8995,24/08/2023 , 17:45:00,92,92
8996,24/08/2023 , 18:00:00,75,75
8997,24/08/2023 , 18:15:00,59,59
8998,24/08/2023 , 18:30:00,43,43
8999,24/08/2023 , 18:45:00,47,47
9000,24/08/2023 , 19:00:00,40,40
9001,24/08/2023 , 19:15:00,30,30
9002,24/08/2023 , 19:30:00,19,19
9003,24/08/2023 , 19:45:00,11,11
9004,24/08/2023 , 20:00:00,5,5
9005,24/08/2023 , 20:15:00,1,1
9006,24/08/2023 , 20:30:00,0,0
9007,24/08/2023 , 20:45:00,0,0
9008,24/08/2023 , 21:00:00,0,0
9009,24/08/2023 , 21:15:00,0,0
9010,24/08/2023 , 21:30:00,0,0
9011,24/08/2023 , 21:45:00,0,0
9012,24/08/2023 , 22:00:00,0,0
9013,24/08/2023 , 22:15:00,0,0
9014,24/08/2023 , 22:30:00,0,0
9015,24/08/2023 , 22:45:00,0,0
9016,24/08/2023 , 23:00:00,0,0
9017,24/08/2023 , 23:15:00,0,0
9018,24/08/2023 , 23:30:00,0,0
9019,24/08/2023 , 23:45:00,0,0
9020,24/08/2023 , 24:00:00,0,0
9021,25/08/2023 , 00:15:00,0,0
9022,25/08/2023 , 00:30:00,0,0
9023,25/08/2023 , 00:45:00,0,0
9024,25/08/2023 , 01:00:00,0,0
9025,25/08/2023 , 01:15:00,0,0
9026,25/08/2023 , 01:30:00,0,0
9027,25/08/2023 , 01:45:00,0,0
9028,25/08/2023 , 02:00:00,0,0
9029,25/08/2023 , 02:15:00,0,0
9030,25/08/2023 , 02:30:00,0,0
9031,25/08/2023 , 02:45:00,0,0
9032,25/08/2023 , 03:00:00,0,0
9033,25/08/2023 , 03:15:00,0,0
9034,25/08/2023 , 03:30:00,0,0
9035,25/08/2023 , 03:45:00,0,0
9036,25/08/2023 , 04:00:00,0,0
9037,25/08/2023 , 04:15:00,0,0
9038,25/08/2023 , 04:30:00,0,0
9039,25/08/2023 , 04:45:00,0,0
9040,25/08/2023 , 05:00:00,0,0
9041,25/08/2023 , 05:15:00,0,0
9042,25/08/2023 , 05:30:00,0,0
9043,25/08/2023 , 05:45:00,0,0
9044,25/08/2023 , 06:00:00,0,0
9045,25/08/2023 , 06:15:00,1,1
9046,25/08/2023 , 06:30:00,3,3
9047,25/08/2023 , 06:45:00,8,8
9048,25/08/2023 , 07:00:00,13,13
9049,25/08/2023 , 07:15:00,33,33
9050,25/08/2023 , 07:30:00,50,50
9051,25/08/2023 , 07:45:00,55,55
9052,25/08/2023 , 08:00:00,72,72
9053,25/08/2023 , 08:15:00,74,74
9054,25/08/2023 , 08:30:00,67,67
9055,25/08/2023 , 08:45:00,120,120
9056,25/08/2023 , 09:00:00,99,99
9057,25/08/2023 , 09:15:00,102,102
9058,25/08/2023 , 09:30:00,106,106
9059,25/08/2023 , 09:45:00,98,98
9060,25/08/2023 , 10:00:00,120,120
9061,25/08/2023 , 10:15:00,159,159
9062,25/08/2023 , 10:30:00,148,148
9063,25/08/2023 , 10:45:00,154,154
9064,25/08/2023 , 11:00:00,148,148
9065,25/08/2023 , 11:15:00,114,114
9066,25/08/2023 , 11:30:00,106,106
9067,25/08/2023 , 11:45:00,106,106
9068,25/08/2023 , 12:00:00,97,97
9069,25/08/2023 , 12:15:00,100,100
9070,25/08/2023 , 12:30:00,100,100
9071,25/08/2023 , 12:45:00,90,90
9072,25/08/2023 , 13:00:00,82,82
9073,25/08/2023 , 13:15:00,88,88
9074,25/08/2023 , 13:30:00,82,82
9075,25/08/2023 , 13:45:00,80,80
9076,25/08/2023 , 14:00:00,82,82
9077,25/08/2023 , 14:15:00,73,73
9078,25/08/2023 , 14:30:00,58,58
9079,25/08/2023 , 14:45:00,45,45
9080,25/08/2023 , 15:00:00,58,58
9081,25/08/2023 , 15:15:00,55,55
9082,25/08/2023 , 15:30:00,131,131
9083,25/08/2023 , 15:45:00,265,265
9084,25/08/2023 , 16:00:00,246,246
9085,25/08/2023 , 16:15:00,217,217
9086,25/08/2023 , 16:30:00,167,167
9087,25/08/2023 , 16:45:00,204,204
9088,25/08/2023 , 17:00:00,165,165
9089,25/08/2023 , 17:15:00,133,133
9090,25/08/2023 , 17:30:00,95,95
9091,25/08/2023 , 17:45:00,76,76
9092,25/08/2023 , 18:00:00,80,80
9093,25/08/2023 , 18:15:00,62,62
9094,25/08/2023 , 18:30:00,37,37
9095,25/08/2023 , 18:45:00,42,42
9096,25/08/2023 , 19:00:00,30,30
9097,25/08/2023 , 19:15:00,10,10
9098,25/08/2023 , 19:30:00,7,7
9099,25/08/2023 , 19:45:00,3,3
9100,25/08/2023 , 20:00:00,1,1
9101,25/08/2023 , 20:15:00,0,0
9102,25/08/2023 , 20:30:00,0,0
9103,25/08/2023 , 20:45:00,0,0
9104,25/08/2023 , 21:00:00,0,0
9105,25/08/2023 , 21:15:00,0,0
9106,25/08/2023 , 21:30:00,0,0
9107,25/08/2023 , 21:45:00,0,0
9108,25/08/2023 , 22:00:00,0,0
9109,25/08/2023 , 22:15:00,0,0
9110,25/08/2023 , 22:30:00,0,0
9111,25/08/2023 , 22:45:00,0,0
9112,25/08/2023 , 23:00:00,0,0
9113,25/08/2023 , 23:15:00,0,0
9114,25/08/2023 , 23:30:00,0,0
9115,25/08/2023 , 23:45:00,0,0
9116,25/08/2023 , 24:00:00,0,0
9117,26/08/2023 , 00:15:00,0,0
9118,26/08/2023 , 00:30:00,0,0
9119,26/08/2023 , 00:45:00,0,0
9120,26/08/2023 , 01:00:00,0,0
9121,26/08/2023 , 01:15:00,0,0
9122,26/08/2023 , 01:30:00,0,0
9123,26/08/2023 , 01:45:00,0,0
9124,26/08/2023 , 02:00:00,0,0
9125,26/08/2023 , 02:15:00,0,0
9126,26/08/2023 , 02:30:00,0,0
9127,26/08/2023 , 02:45:00,0,0
9128,26/08/2023 , 03:00:00,0,0
9129,26/08/2023 , 03:15:00,0,0
9130,26/08/2023 , 03:30:00,0,0
9131,26/08/2023 , 03:45:00,0,0
9132,26/08/2023 , 04:00:00,0,0
9133,26/08/2023 , 04:15:00,0,0
9134,26/08/2023 , 04:30:00,0,0
9135,26/08/2023 , 04:45:00,0,0
9136,26/08/2023 , 05:00:00,0,0
9137,26/08/2023 , 05:15:00,0,0
9138,26/08/2023 , 05:30:00,0,0
9139,26/08/2023 , 05:45:00,0,0
9140,26/08/2023 , 06:00:00,0,0
9141,26/08/2023 , 06:15:00,0,0
9142,26/08/2023 , 06:30:00,6,6
9143,26/08/2023 , 06:45:00,14,14
9144,26/08/2023 , 07:00:00,36,36
9145,26/08/2023 , 07:15:00,74,74
9146,26/08/2023 , 07:30:00,116,116
9147,26/08/2023 , 07:45:00,159,159
9148,26/08/2023 , 08:00:00,203,203
9149,26/08/2023 , 08:15:00,252,252
9150,26/08/2023 , 08:30:00,284,284
9151,26/08/2023 , 08:45:00,337,337
9152,26/08/2023 , 09:00:00,333,333
9153,26/08/2023 , 09:15:00,257,257
9154,26/08/2023 , 09:30:00,282,282
9155,26/08/2023 , 09:45:00,309,309
9156,26/08/2023 , 10:00:00,284,284
9157,26/08/2023 , 10:15:00,318,318
9158,26/08/2023 , 10:30:00,343,343
9159,26/08/2023 , 10:45:00,303,303
9160,26/08/2023 , 11:00:00,242,242
9161,26/08/2023 , 11:15:00,271,271
9162,26/08/2023 , 11:30:00,310,310
9163,26/08/2023 , 11:45:00,247,247
9164,26/08/2023 , 12:00:00,278,278
9165,26/08/2023 , 12:15:00,278,278
9166,26/08/2023 , 12:30:00,249,249
9167,26/08/2023 , 12:45:00,251,251
9168,26/08/2023 , 13:00:00,283,283
9169,26/08/2023 , 13:15:00,274,274
9170,26/08/2023 , 13:30:00,224,224
9171,26/08/2023 , 13:45:00,227,227
9172,26/08/2023 , 14:00:00,215,215
9173,26/08/2023 , 14:15:00,228,228
9174,26/08/2023 , 14:30:00,214,214
9175,26/08/2023 , 14:45:00,191,191
9176,26/08/2023 , 15:00:00,177,177
9177,26/08/2023 , 15:15:00,275,275
9178,26/08/2023 , 15:30:00,318,318
9179,26/08/2023 , 15:45:00,253,253
9180,26/08/2023 , 16:00:00,229,229
9181,26/08/2023 , 16:15:00,220,220
9182,26/08/2023 , 16:30:00,201,201
9183,26/08/2023 , 16:45:00,166,166
